iso3,year,population,scenario
PNG,2035,10824911.909196274,SSP4
PNG,2040,11567318.676825212,SSP4
PNG,2045,12267750.79447916,SSP4
PNG,2050,12942624.31191689,SSP4
PNG,2055,13569934.323926313,SSP4
PNG,2060,14155750.776248898,SSP4
PNG,2065,14692106.173861966,SSP4
PNG,2070,15168653.635197818,SSP4
PNG,2075,15606398.236023525,SSP4
PNG,2080,15999896.014448762,SSP4
PNG,2085,16357242.47797047,SSP4
PNG,2090,16676090.516611364,SSP4
PNG,2095,16963452.147960667,SSP4
PNG,2100,17215403.34233852,SSP4
POL,2010,38276659.99999999,SSP4
POL,2015,38326694.20505325,SSP4
POL,2020,38228855.00183238,SSP4
POL,2025,37911326.3759516,SSP4
POL,2030,37324648.70538559,SSP4
POL,2035,36517852.75263303,SSP4
POL,2040,35574125.28220948,SSP4
POL,2045,34566150.246067226,SSP4
POL,2050,33518892.389524944,SSP4
POL,2055,32429437.045758832,SSP4
POL,2060,31263890.06649071,SSP4
POL,2065,29974816.67353281,SSP4
POL,2070,28571050.405759074,SSP4
POL,2075,27109212.876551293,SSP4
POL,2080,25664416.731073055,SSP4
POL,2085,24296502.668112,SSP4
POL,2090,23032214.6350133,SSP4
POL,2095,21866424.38405649,SSP4
POL,2100,20768882.41870223,SSP4
PRI,2010,3749009.0000000005,SSP4
PRI,2015,3695871.7536606663,SSP4
PRI,2020,3623809.491012301,SSP4
PRI,2025,3527932.7079759953,SSP4
PRI,2030,3409400.354647477,SSP4
PRI,2035,3275145.407463123,SSP4
PRI,2040,3127355.7538857944,SSP4
PRI,2045,2968609.9853765504,SSP4
PRI,2050,2802380.901762287,SSP4
PRI,2055,2633001.244495103,SSP4
PRI,2060,2463391.875227048,SSP4
PRI,2065,2300958.051043288,SSP4
PRI,2070,2146511.6884264173,SSP4
PRI,2075,2000596.092103505,SSP4
PRI,2080,1863767.4501216484,SSP4
PRI,2085,1736213.7562579,SSP4
PRI,2090,1617440.1578485451,SSP4
PRI,2095,1506335.871579114,SSP4
PRI,2100,1398601.167213474,SSP4
PRK,2010,24346229,SSP4
PRK,2015,24785795.958715424,SSP4
PRK,2020,25089920.54179781,SSP4
PRK,2025,25221945.168280333,SSP4
PRK,2030,25121047.347003266,SSP4
PRK,2035,24832120.185560927,SSP4
PRK,2040,24368233.32488782,SSP4
PRK,2045,23747266.260904726,SSP4
PRK,2050,22983249.04778529,SSP4
PRK,2055,22101048.668403845,SSP4
PRK,2060,21133199.43122056,SSP4
PRK,2065,20109680.02225581,SSP4
PRK,2070,19052736.637518782,SSP4
PRK,2075,17964040.685153075,SSP4
PRK,2080,16843055.39767197,SSP4
PRK,2085,15705557.4774822,SSP4
PRK,2090,14575953.154916212,SSP4
PRK,2095,13483346.072601927,SSP4
PRK,2100,12449077.098472342,SSP4
PRT,2010,10675571.999999998,SSP4
PRT,2015,10780823.894849163,SSP4
PRT,2020,10851325.357627071,SSP4
PRT,2025,10889108.042374166,SSP4
PRT,2030,10902021.98094175,SSP4
PRT,2035,10908486.410125498,SSP4
PRT,2040,10896198.793381589,SSP4
PRT,2045,10849996.52402329,SSP4
PRT,2050,10761653.52030871,SSP4
PRT,2055,10632976.438748453,SSP4
PRT,2060,10472870.272336796,SSP4
PRT,2065,10269175.254028646,SSP4
PRT,2070,10030445.319775334,SSP4
PRT,2075,9762669.822931675,SSP4
PRT,2080,9475796.259703903,SSP4
PRT,2085,9178972.421814235,SSP4
PRT,2090,8874603.780482467,SSP4
PRT,2095,8560312.275919175,SSP4
PRT,2100,8219443.3570353165,SSP4
PRY,2010,6454548.000000001,SSP4
PRY,2015,7024884.019863033,SSP4
PRY,2020,7632270.229125522,SSP4
PRY,2025,8250716.9873276465,SSP4
PRY,2030,8861018.811898679,SSP4
PRY,2035,9437462.988214605,SSP4
PRY,2040,9991427.379172016,SSP4
PRY,2045,10532988.98933039,SSP4
PRY,2050,11059051.954182832,SSP4
PRY,2055,11556586.957750315,SSP4
PRY,2060,12019939.42562371,SSP4
PRY,2065,12457831.672661532,SSP4
PRY,2070,12877483.306912802,SSP4
PRY,2075,13289428.3094207,SSP4
PRY,2080,13693327.722599488,SSP4
PRY,2085,14091882.517271582,SSP4
PRY,2090,14484267.253493948,SSP4
PRY,2095,14867397.36575342,SSP4
PRY,2100,15238897.38279625,SSP4
PSE,2010,4039192,SSP4
PSE,2015,4509190.088372947,SSP4
PSE,2020,4967691.159129197,SSP4
PSE,2025,5392571.723477884,SSP4
PSE,2030,5781317.49681065,SSP4
PSE,2035,6116294.027967352,SSP4
PSE,2040,6413392.938293781,SSP4
PSE,2045,6683110.593210651,SSP4
PSE,2050,6933645.808918495,SSP4
PSE,2055,7158597.651419616,SSP4
PSE,2060,7356372.26799202,SSP4
PSE,2065,7564834.74956303,SSP4
PSE,2070,7796499.071355898,SSP4
PSE,2075,8061429.537341379,SSP4
PSE,2080,8362193.905761591,SSP4
PSE,2085,8695881.489762347,SSP4
PSE,2090,9059230.306633314,SSP4
PSE,2095,9452969.806767311,SSP4
PSE,2100,9879750.21363606,SSP4
PYF,2010,270764,SSP4
PYF,2015,284948.33641493315,SSP4
PYF,2020,297984.62790173077,SSP4
PYF,2025,309009.3210746473,SSP4
PYF,2030,317252.52123499,SSP4
PYF,2035,323364.6314682957,SSP4
PYF,2040,327437.6279250363,SSP4
PYF,2045,329424.32402244845,SSP4
PYF,2050,329251.19173829275,SSP4
PYF,2055,327229.90570369374,SSP4
PYF,2060,323517.9882038654,SSP4
PYF,2065,318441.21405164426,SSP4
PYF,2070,312175.52988060773,SSP4
PYF,2075,304849.08510829625,SSP4
PYF,2080,296568.72160092933,SSP4
PYF,2085,287553.0972797698,SSP4
PYF,2090,278110.46282730973,SSP4
PYF,2095,268466.93450686533,SSP4
PYF,2100,258779.26664598865,SSP4
QAT,2010,1758793.0002989839,SSP4
QAT,2015,2300327.0951799992,SSP4
QAT,2020,2544081.7533195997,SSP4
QAT,2025,2772935.340746511,SSP4
QAT,2030,2985841.968838038,SSP4
QAT,2035,3183479.0986208245,SSP4
QAT,2040,3353524.0344489864,SSP4
QAT,2045,3489238.870282246,SSP4
QAT,2050,3586437.3446526765,SSP4
QAT,2055,3647675.0493058404,SSP4
QAT,2060,3677038.5163002876,SSP4
QAT,2065,3666602.088452799,SSP4
QAT,2070,3614253.450143987,SSP4
QAT,2075,3525357.935365524,SSP4
QAT,2080,3410365.91415035,SSP4
QAT,2085,3280742.3176218546,SSP4
QAT,2090,3143447.117784134,SSP4
QAT,2095,2999400.1424231846,SSP4
QAT,2100,2845891.92121788,SSP4
REU,2010,846068.000006938,SSP4
REU,2015,891753.8094314978,SSP4
REU,2020,932656.9568042231,SSP4
REU,2025,968204.4525388918,SSP4
REU,2030,997560.7699822634,SSP4
REU,2035,1022625.6161534877,SSP4
REU,2040,1042660.4683604039,SSP4
REU,2045,1056821.0636526863,SSP4
REU,2050,1064588.9312677565,SSP4
REU,2055,1067067.5006439274,SSP4
REU,2060,1065067.022235961,SSP4
REU,2065,1059438.4519508872,SSP4
REU,2070,1050836.5719769415,SSP4
REU,2075,1039393.6466591251,SSP4
REU,2080,1024920.1403263278,SSP4
REU,2085,1007318.9204801094,SSP4
REU,2090,987207.1506742899,SSP4
REU,2095,965208.8824624656,SSP4
REU,2100,941729.7414307668,SSP4
ROU,2010,21486371.000000004,SSP4
ROU,2015,21106844.059473105,SSP4
ROU,2020,20689830.802935284,SSP4
ROU,2025,20192402.860730156,SSP4
ROU,2030,19621776.72177064,SSP4
ROU,2035,19011160.46918381,SSP4
ROU,2040,18354465.067375094,SSP4
ROU,2045,17635674.72460896,SSP4
ROU,2050,16844173.201734036,SSP4
ROU,2055,15984494.90398838,SSP4
ROU,2060,15061835.218787825,SSP4
ROU,2065,14096981.529282345,SSP4
ROU,2070,13125971.955980131,SSP4
ROU,2075,12184986.352584595,SSP4
ROU,2080,11302208.37771892,SSP4
ROU,2085,10492256.15298645,SSP4
ROU,2090,9758511.697921047,SSP4
ROU,2095,9088120.510419838,SSP4
ROU,2100,8464093.984076366,SSP4
RUS,2010,142958163.99999994,SSP4
RUS,2015,142270047.29050016,SSP4
RUS,2020,140888361.83889163,SSP4
RUS,2025,138961699.61113957,SSP4
RUS,2030,136640881.6648217,SSP4
RUS,2035,134325925.72253114,SSP4
RUS,2040,132124285.26219125,SSP4
RUS,2045,129726784.67525822,SSP4
RUS,2050,127076128.73213214,SSP4
RUS,2055,124231640.63295904,SSP4
RUS,2060,121298497.146425,SSP4
RUS,2065,117993355.72335334,SSP4
RUS,2070,114373086.17471951,SSP4
RUS,2075,110442785.05179256,SSP4
RUS,2080,106250859.43738848,SSP4
RUS,2085,101905277.70377342,SSP4
RUS,2090,97494770.18331972,SSP4
RUS,2095,93007832.7101241,SSP4
RUS,2100,88371587.32138161,SSP4
RWA,2010,10624005,SSP4
RWA,2015,12281097.277814992,SSP4
RWA,2020,14047579.571253892,SSP4
RWA,2025,15854769.181381665,SSP4
RWA,2030,17768420.40824643,SSP4
RWA,2035,19744578.88192424,SSP4
RWA,2040,21824359.75595188,SSP4
RWA,2045,23940003.396694634,SSP4
RWA,2050,26032569.444652967,SSP4
RWA,2055,28036368.93778956,SSP4
RWA,2060,29918422.784214016,SSP4
RWA,2065,31794133.377358757,SSP4
RWA,2070,33632608.69943991,SSP4
RWA,2075,35431612.755549625,SSP4
RWA,2080,37152404.838553384,SSP4
RWA,2085,38770110.727740146,SSP4
RWA,2090,40280814.24998114,SSP4
RWA,2095,41692329.43783463,SSP4
RWA,2100,43012535.70885511,SSP4
SAU,2010,27448086,SSP4
SAU,2015,31255225.954319425,SSP4
SAU,2020,35340672.89032138,SSP4
SAU,2025,39583111.56935604,SSP4
SAU,2030,43953243.07768457,SSP4
SAU,2035,48327026.61452054,SSP4
SAU,2040,52719049.93278073,SSP4
SAU,2045,57148174.59854281,SSP4
SAU,2050,61630164.3921409,SSP4
SAU,2055,66106415.979249224,SSP4
SAU,2060,70547833.46138199,SSP4
SAU,2065,74798173.67458597,SSP4
SAU,2070,78888111.9988304,SSP4
SAU,2075,82848050.39614092,SSP4
SAU,2080,86649164.39266309,SSP4
SAU,2085,90205582.38021067,SSP4
SAU,2090,93430309.5803452,SSP4
SAU,2095,96247682.37043673,SSP4
SAU,2100,98604641.82118973,SSP4
SDN,2010,43551941.000711374,SSP4
SDN,2015,49085957.520135015,SSP4
SDN,2020,55131574.214869335,SSP4
SDN,2025,61555184.16198119,SSP4
SDN,2030,68179293.41330253,SSP4
SDN,2035,74647451.27004531,SSP4
SDN,2040,80956002.09419326,SSP4
SDN,2045,87141645.64095734,SSP4
SDN,2050,93248324.90088052,SSP4
SDN,2055,99078014.20816544,SSP4
SDN,2060,104639836.81242986,SSP4
SDN,2065,109860340.25351608,SSP4
SDN,2070,114706864.80808987,SSP4
SDN,2075,119293070.79126543,SSP4
SDN,2080,123703097.76016061,SSP4
SDN,2085,127760078.11197689,SSP4
SDN,2090,131583085.22315355,SSP4
SDN,2095,135035376.60660768,SSP4
SDN,2100,138188587.37783659,SSP4
SEN,2010,12433727.999999996,SSP4
SEN,2015,14230733.549520783,SSP4
SEN,2020,16263701.260276558,SSP4
SEN,2025,18443514.654209375,SSP4
SEN,2030,20771156.441655666,SSP4
SEN,2035,23136852.47338043,SSP4
SEN,2040,25557621.48346002,SSP4
SEN,2045,28017114.707871504,SSP4
SEN,2050,30505204.39191036,SSP4
SEN,2055,32971096.834198613,SSP4
SEN,2060,35391462.231885195,SSP4
SEN,2065,37862500.05952482,SSP4
SEN,2070,40390068.6714942,SSP4
SEN,2075,42973034.22352753,SSP4
SEN,2080,45624568.821216576,SSP4
SEN,2085,48321864.93155288,SSP4
SEN,2090,51060037.46281952,SSP4
SEN,2095,53834132.76387146,SSP4
SEN,2100,56663130.82279183,SSP4
SGP,2010,5086417.99973206,SSP4
SGP,2015,5512726.73672148,SSP4
SGP,2020,5691663.172148504,SSP4
SGP,2025,5847175.490711764,SSP4
SGP,2030,5979314.69122172,SSP4
SGP,2035,6087892.280154981,SSP4
SGP,2040,6164533.585405245,SSP4
SGP,2045,6203108.956258913,SSP4
SGP,2050,6202672.401347659,SSP4
SGP,2055,6168786.4701779485,SSP4
SGP,2060,6106615.195628985,SSP4
SGP,2065,5997964.2090203855,SSP4
SGP,2070,5848040.148913923,SSP4
SGP,2075,5661309.656862484,SSP4
SGP,2080,5443295.423287309,SSP4
SGP,2085,5200999.617281605,SSP4
SGP,2090,4941500.725999053,SSP4
SGP,2095,4670019.637343096,SSP4
SGP,2100,4385441.799996985,SSP4
SLB,2010,538148,SSP4
SLB,2015,606663.2453689828,SSP4
SLB,2020,678709.7847217388,SSP4
SLB,2025,753492.1902810284,SSP4
SLB,2030,830202.3946847921,SSP4
SLB,2035,905839.6274162291,SSP4
SLB,2040,979517.1708860389,SSP4
SLB,2045,1051258.6741680175,SSP4
SLB,2050,1120772.218323223,SSP4
SLB,2055,1187830.5663602755,SSP4
SLB,2060,1252658.0385022645,SSP4
SLB,2065,1314669.2291682619,SSP4
SLB,2070,1372473.6257342913,SSP4
SLB,2075,1426802.8295847997,SSP4
SLB,2080,1478443.3593586627,SSP4
SLB,2085,1526236.5557762296,SSP4
SLB,2090,1571850.592131829,SSP4
SLB,2095,1615099.0917191536,SSP4
SLB,2100,1657540.1365495527,SSP4
SLE,2010,5867535.999999998,SSP4
SLE,2015,6620700.559547753,SSP4
SLE,2020,7410490.803590898,SSP4
SLE,2025,8227877.5772067355,SSP4
SLE,2030,9075727.94957548,SSP4
SLE,2035,9903909.059343332,SSP4
SLE,2040,10701771.614686232,SSP4
SLE,2045,11474422.883442272,SSP4
SLE,2050,12220809.447574945,SSP4
SLE,2055,12929123.512193091,SSP4
SLE,2060,13589600.330521101,SSP4
SLE,2065,14187367.690070197,SSP4
SLE,2070,14725555.373829095,SSP4
SLE,2075,15195712.354368823,SSP4
SLE,2080,15622135.843844969,SSP4
SLE,2085,15991769.138894586,SSP4
SLE,2090,16309273.42447745,SSP4
SLE,2095,16587842.688500438,SSP4
SLE,2100,16811470.921055656,SSP4
SLV,2010,6192992.999999999,SSP4
SLV,2015,6280370.44966013,SSP4
SLV,2020,6321939.510792208,SSP4
SLV,2025,6290679.357524771,SSP4
SLV,2030,6199252.441317469,SSP4
SLV,2035,6078215.006466402,SSP4
SLV,2040,5931576.180440817,SSP4
SLV,2045,5758686.3606507825,SSP4
SLV,2050,5561416.154560844,SSP4
SLV,2055,5348547.887559257,SSP4
SLV,2060,5122060.643522737,SSP4
SLV,2065,4904929.448198004,SSP4
SLV,2070,4694786.6792119015,SSP4
SLV,2075,4489920.724082061,SSP4
SLV,2080,4290003.82867233,SSP4
SLV,2085,4094791.3641698533,SSP4
SLV,2090,3904994.3362301188,SSP4
SLV,2095,3723441.164284564,SSP4
SLV,2100,3552800.4898361876,SSP4
SOM,2010,9330872,SSP4
SOM,2015,10428326.208631003,SSP4
SOM,2020,11640271.524418417,SSP4
SOM,2025,13003711.084060239,SSP4
SOM,2030,14509101.904285474,SSP4
SOM,2035,16022592.17992028,SSP4
SOM,2040,17517880.679279294,SSP4
SOM,2045,18956559.391074132,SSP4
SOM,2050,20346658.654740073,SSP4
SOM,2055,21649496.13226603,SSP4
SOM,2060,22898557.745942254,SSP4
SOM,2065,24124737.27675483,SSP4
SOM,2070,25357581.410422456,SSP4
SOM,2075,26591332.818270892,SSP4
SOM,2080,27827110.162260093,SSP4
SOM,2085,29063013.693522256,SSP4
SOM,2090,30274580.986575034,SSP4
SOM,2095,31507501.845756426,SSP4
SOM,2100,32691508.073420025,SSP4
SRB,2010,9856221.999999996,SSP4
SRB,2015,9759816.665723553,SSP4
SRB,2020,9680740.501692206,SSP4
SRB,2025,9616394.693298785,SSP4
SRB,2030,9547191.114664532,SSP4
SRB,2035,9466847.14697997,SSP4
SRB,2040,9373310.627434481,SSP4
SRB,2045,9258228.513871158,SSP4
SRB,2050,9122809.421680408,SSP4
SRB,2055,8971269.384336246,SSP4
SRB,2060,8793855.435337314,SSP4
SRB,2065,8553998.99300784,SSP4
SRB,2070,8256514.613065095,SSP4
SRB,2075,7913585.12089465,SSP4
SRB,2080,7539267.755427653,SSP4
SRB,2085,7147225.292693967,SSP4
SRB,2090,6745845.846323212,SSP4
SRB,2095,6336171.993809011,SSP4
SRB,2100,5920786.745028391,SSP4
STP,2010,165406.98656170402,SSP4
STP,2015,176779.69286092883,SSP4
STP,2020,188045.92954808066,SSP4
STP,2025,199103.33203277722,SSP4
STP,2030,209621.68161307328,SSP4
STP,2035,218708.54069630482,SSP4
STP,2040,226519.84349469634,SSP4
STP,2045,233401.94565503797,SSP4
STP,2050,239696.51916456493,SSP4
STP,2055,245114.87089796612,SSP4
STP,2060,249439.39475501995,SSP4
STP,2065,253909.40702950727,SSP4
STP,2070,258756.11752394718,SSP4
STP,2075,264162.3611895958,SSP4
STP,2080,270141.0553396119,SSP4
STP,2085,276623.8229778101,SSP4
STP,2090,283536.40197418473,SSP4
STP,2095,291123.77064972004,SSP4
STP,2100,299146.10480397166,SSP4
SUR,2010,524636,SSP4
SUR,2015,546642.9931056327,SSP4
SUR,2020,566944.8119497477,SSP4
SUR,2025,584083.5038342547,SSP4
SUR,2030,596578.1773314347,SSP4
SUR,2035,605441.9580728356,SSP4
SUR,2040,610239.740048995,SSP4
SUR,2045,611067.4748142388,SSP4
SUR,2050,608119.8647649104,SSP4
SUR,2055,602016.4688551722,SSP4
SUR,2060,593022.5779360184,SSP4
SUR,2065,581540.7769102737,SSP4
SUR,2070,567873.6816590334,SSP4
SUR,2075,552275.7816361982,SSP4
SUR,2080,534999.5752065235,SSP4
SUR,2085,516441.0446643497,SSP4
SUR,2090,496703.170844117,SSP4
SUR,2095,476031.4035418205,SSP4
SUR,2100,454726.5912844308,SSP4
SVK,2010,5462118.999999999,SSP4
SVK,2015,5526322.522484619,SSP4
SVK,2020,5574182.741413396,SSP4
SVK,2025,5592043.590359961,SSP4
SVK,2030,5570783.98873863,SSP4
SVK,2035,5516266.490800079,SSP4
SVK,2040,5441055.273896119,SSP4
SVK,2045,5353794.352463837,SSP4
SVK,2050,5253725.37425146,SSP4
SVK,2055,5139064.665443485,SSP4
SVK,2060,5004652.664285241,SSP4
SVK,2065,4840310.900885802,SSP4
SVK,2070,4651997.260944879,SSP4
SVK,2075,4451030.258180127,SSP4
SVK,2080,4248762.803262304,SSP4
SVK,2085,4052223.955165889,SSP4
SVK,2090,3864111.8696621815,SSP4
SVK,2095,3682877.642176624,SSP4
SVK,2100,3505360.0690780696,SSP4
SVN,2010,2029680,SSP4
SVN,2015,2060771.3245647324,SSP4
SVN,2020,2081582.1999499002,SSP4
SVN,2025,2092830.988000302,SSP4
SVN,2030,2095655.122892266,SSP4
SVN,2035,2095459.8117938668,SSP4
SVN,2040,2093525.4531963672,SSP4
SVN,2045,2087845.648452425,SSP4
SVN,2050,2076113.6525046742,SSP4
SVN,2055,2058968.134920296,SSP4
SVN,2060,2037505.7951989274,SSP4
SVN,2065,2008628.719900925,SSP4
SVN,2070,1974056.4837352426,SSP4
SVN,2075,1933986.5590247805,SSP4
SVN,2080,1888580.6336489746,SSP4
SVN,2085,1838104.370449623,SSP4
SVN,2090,1783364.958077246,SSP4
SVN,2095,1725025.9386532474,SSP4
SVN,2100,1662644.9180161823,SSP4
SWE,2010,9379684.649816984,SSP4
SWE,2015,9746179.617140254,SSP4
SWE,2020,10093900.225224191,SSP4
SWE,2025,10417145.161938814,SSP4
SWE,2030,10675956.73928048,SSP4
SWE,2035,10898688.048698151,SSP4
SWE,2040,11109344.644213544,SSP4
SWE,2045,11313109.852758165,SSP4
SWE,2050,11497730.936205687,SSP4
SWE,2055,11653556.069642605,SSP4
SWE,2060,11770645.17060411,SSP4
SWE,2065,11827171.116591465,SSP4
SWE,2070,11835162.066476764,SSP4
SWE,2075,11797955.84170815,SSP4
SWE,2080,11709702.102789242,SSP4
SWE,2085,11564735.722660571,SSP4
SWE,2090,11364125.092034869,SSP4
SWE,2095,11112062.675516691,SSP4
SWE,2100,10797164.00075218,SSP4
SWZ,2010,1186056,SSP4
SWZ,2015,1266357.1937585426,SSP4
SWZ,2020,1332309.9333262795,SSP4
SWZ,2025,1387286.7753928737,SSP4
SWZ,2030,1436741.8739353954,SSP4
SWZ,2035,1478754.3644603204,SSP4
SWZ,2040,1516723.088085701,SSP4
SWZ,2045,1555706.6378443812,SSP4
SWZ,2050,1589105.6463051795,SSP4
SWZ,2055,1618616.8277824887,SSP4
SWZ,2060,1646403.181412055,SSP4
SWZ,2065,1667356.3291438404,SSP4
SWZ,2070,1693959.6951591799,SSP4
SWZ,2075,1726184.2466305206,SSP4
SWZ,2080,1762064.1411380467,SSP4
SWZ,2085,1801612.4637509303,SSP4
SWZ,2090,1840775.3403414728,SSP4
SWZ,2095,1882005.705807292,SSP4
SWZ,2100,1923265.37350261,SSP4
SYR,2010,20410605.999999996,SSP4
SYR,2015,22407499.002107795,SSP4
SYR,2020,24663547.128611185,SSP4
SYR,2025,27111202.75373679,SSP4
SYR,2030,29643961.61110467,SSP4
SYR,2035,32056277.620185617,SSP4
SYR,2040,34330822.25447319,SSP4
SYR,2045,36550576.03008353,SSP4
SYR,2050,38815051.658712536,SSP4
SYR,2055,41083327.55067588,SSP4
SYR,2060,43277192.748449504,SSP4
SYR,2065,45364383.16978297,SSP4
SYR,2070,47362699.562818356,SSP4
SYR,2075,49331893.65614814,SSP4
SYR,2080,51317534.89032474,SSP4
SYR,2085,53319438.64067807,SSP4
SYR,2090,55315430.451592095,SSP4
SYR,2095,57298558.574133575,SSP4
SYR,2100,59283780.181093566,SSP4
TCD,2010,11227208,SSP4
TCD,2015,12893209.802005729,SSP4
TCD,2020,14722405.249775812,SSP4
TCD,2025,16716718.150717156,SSP4
TCD,2030,18870468.373442415,SSP4
TCD,2035,21061474.825407118,SSP4
TCD,2040,23250730.13294239,SSP4
TCD,2045,25437271.70903829,SSP4
TCD,2050,27588754.395347808,SSP4
TCD,2055,29649665.114661094,SSP4
TCD,2060,31593165.14413725,SSP4
TCD,2065,33430142.353362776,SSP4
TCD,2070,35165309.52296552,SSP4
TCD,2075,36811438.172958344,SSP4
TCD,2080,38355672.106738366,SSP4
TCD,2085,39786224.38237225,SSP4
TCD,2090,41087678.02342485,SSP4
TCD,2095,42228720.99388263,SSP4
TCD,2100,43306825.6430695,SSP4
TGO,2010,6027797.999999999,SSP4
TGO,2015,6661238.019136903,SSP4
TGO,2020,7328207.039137109,SSP4
TGO,2025,8009532.434453295,SSP4
TGO,2030,8696787.698059997,SSP4
TGO,2035,9342973.334077137,SSP4
TGO,2040,9948399.31870825,SSP4
TGO,2045,10514972.070054147,SSP4
TGO,2050,11059249.986828197,SSP4
TGO,2055,11555890.71896371,SSP4
TGO,2060,11996733.415797204,SSP4
TGO,2065,12390483.242059328,SSP4
TGO,2070,12729631.56654756,SSP4
TGO,2075,13030993.971464837,SSP4
TGO,2080,13306924.259349206,SSP4
TGO,2085,13559993.45176022,SSP4
TGO,2090,13794090.44179521,SSP4
TGO,2095,14021359.607396858,SSP4
TGO,2100,14217212.916278495,SSP4
THA,2010,69122233.99999999,SSP4
THA,2015,70944332.46312669,SSP4
THA,2020,72270487.65328458,SSP4
THA,2025,73062218.72500153,SSP4
THA,2030,73263898.61111759,SSP4
THA,2035,72930035.4454546,SSP4
THA,2040,72011258.91156054,SSP4
THA,2045,70516493.35965101,SSP4
THA,2050,68553080.05676168,SSP4
THA,2055,66265946.11470919,SSP4
THA,2060,63758424.234691,SSP4
THA,2065,60983457.64907121,SSP4
THA,2070,58027028.11300497,SSP4
THA,2075,54924641.00381286,SSP4
THA,2080,51767655.01020698,SSP4
THA,2085,48599354.10960084,SSP4
THA,2090,45473630.26849294,SSP4
THA,2095,42430426.74880161,SSP4
THA,2100,39494566.77610144,SSP4
TJK,2010,6878636.985014405,SSP4
TJK,2015,7258387.138208632,SSP4
TJK,2020,7644519.585735955,SSP4
TJK,2025,7995381.781942397,SSP4
TJK,2030,8295898.375845889,SSP4
TJK,2035,8525936.79482891,SSP4
TJK,2040,8714058.659177134,SSP4
TJK,2045,8876207.413387537,SSP4
TJK,2050,9017391.758439306,SSP4
TJK,2055,9122645.670869185,SSP4
TJK,2060,9186755.607740019,SSP4
TJK,2065,9263418.402399067,SSP4
TJK,2070,9358443.750002312,SSP4
TJK,2075,9476612.11949672,SSP4
TJK,2080,9621119.50664675,SSP4
TJK,2085,9784621.987752302,SSP4
TJK,2090,9965837.110452743,SSP4
TJK,2095,10165058.726535965,SSP4
TJK,2100,10383973.154093808,SSP4
TKM,2010,5041995,SSP4
TKM,2015,5297171.472454623,SSP4
TKM,2020,5514336.264283236,SSP4
TKM,2025,5675177.918605823,SSP4
TKM,2030,5772228.732775536,SSP4
TKM,2035,5825914.833868149,SSP4
TKM,2040,5838246.670647545,SSP4
TKM,2045,5806558.255351286,SSP4
TKM,2050,5728501.679393094,SSP4
TKM,2055,5611869.996755773,SSP4
TKM,2060,5460268.460895944,SSP4
TKM,2065,5284072.092740952,SSP4
TKM,2070,5088126.971863973,SSP4
TKM,2075,4876697.248286335,SSP4
TKM,2080,4654794.836315779,SSP4
TKM,2085,4428318.683132689,SSP4
TKM,2090,4202109.670824114,SSP4
TKM,2095,3978867.1589670987,SSP4
TKM,2100,3759712.6038115397,SSP4
TLS,2010,1124355.0000014147,SSP4
TLS,2015,1258658.2679909158,SSP4
TLS,2020,1418084.4734460644,SSP4
TLS,2025,1596338.9704379302,SSP4
TLS,2030,1784632.3399167606,SSP4
TLS,2035,1970136.236207596,SSP4
TLS,2040,2152468.2698396584,SSP4
TLS,2045,2334776.584549754,SSP4
TLS,2050,2520803.8617762616,SSP4
TLS,2055,2697221.0870561474,SSP4
TLS,2060,2861428.0241618943,SSP4
TLS,2065,3027964.377475477,SSP4
TLS,2070,3200183.4259627634,SSP4
TLS,2075,3384465.4407831193,SSP4
TLS,2080,3583496.455547162,SSP4
TLS,2085,3793440.1917933375,SSP4
TLS,2090,4009235.7548861355,SSP4
TLS,2095,4232931.853505058,SSP4
TLS,2100,4468619.180124633,SSP4
TON,2010,104057.99999999999,SSP4
TON,2015,106765.95005372884,SSP4
TON,2020,109959.27257370824,SSP4
TON,2025,112906.95797640587,SSP4
TON,2030,115750.3280234462,SSP4
TON,2035,117889.54455668827,SSP4
TON,2040,119292.35643977093,SSP4
TON,2045,119983.21326003554,SSP4
TON,2050,120138.99843170642,SSP4
TON,2055,119932.19089615322,SSP4
TON,2060,119543.93317517049,SSP4
TON,2065,119778.81694259042,SSP4
TON,2070,120529.67258060866,SSP4
TON,2075,121718.27201479588,SSP4
TON,2080,123337.5559207844,SSP4
TON,2085,125410.58528502422,SSP4
TON,2090,127980.29218699553,SSP4
TON,2095,131060.14513775473,SSP4
TON,2100,134629.18286232732,SSP4
TTO,2010,1341464.9999999998,SSP4
TTO,2015,1356742.6163603636,SSP4
TTO,2020,1360124.967053353,SSP4
TTO,2025,1350371.8790334808,SSP4
TTO,2030,1328917.5981815264,SSP4
TTO,2035,1299950.0508395515,SSP4
TTO,2040,1262791.128281005,SSP4
TTO,2045,1217037.3874121616,SSP4
TTO,2050,1163205.0503755277,SSP4
TTO,2055,1103646.6284533353,SSP4
TTO,2060,1040655.7385067516,SSP4
TTO,2065,976365.384893108,SSP4
TTO,2070,911415.861506171,SSP4
TTO,2075,846565.4831974355,SSP4
TTO,2080,783333.2078147865,SSP4
TTO,2085,723682.3584706313,SSP4
TTO,2090,668599.4747677445,SSP4
TTO,2095,618090.6593222129,SSP4
TTO,2100,571203.8558929744,SSP4
TUN,2010,10480934.000088308,SSP4
TUN,2015,10962024.982741345,SSP4
TUN,2020,11367195.890904272,SSP4
